"iso_2","iso_3","country","year","higher_rate_1","higher_rate_2","higher_rate_3","reduced_rate_1","reduced_rate_2","reduced_rate_3","reduced_rate_4","reduced_rate_5","reduced_rate_6","standard_vat_rate","threshold","vrr","consumption_pct_total_5000","vat_pct_total_5111","sales_pct_total_5112","excise_pct_total_5121","consumption_pct_gdp_5000","vat_pct_gdp_5111","sales_pct_gdp_5112","excise_pct_gdp_5121","beer_excise_hl_usd","beer_low_alc_usd","still_wine_excise_hl_usd","sparkling_wine_excise_hl_usd","low_alc_excise_hl_usd","alc_excise_hl_usd","small_dist_rate","cigarette_excise_1k_usd","cigarette_excise_1k_pct_rsp","cigar_excise_1k_usd","cigar_excise_1k_pct_rsp","roll_tob_excise_1kg_usd","roll_tob_excise_1kg_pct_rsp","cig_pack_ex_tax_price_usd","cig_pack_specific_pct_rsp","cig_pack_ad_val_pct_rsp","cig_pack_sales_pct_rsp","cig_pack_total_tax_pct_rsp","cig_pack_price_usd","unleaded_total_tax_pct_price","unleaded_excise_pct_price","diesel_total_tax_pct_price","diesel_excise_pct_price","household_fuel_total_tax_pct_price","household_fuel_excise_pct_price"
"CZ","CZE","Czech Republic",2008,"","","","9","","","","","","19","","0.564285747638131","31.967","19.341",0,10.106,"10.645","6.44","0","3.365","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2009,"","","","9","","","","","","19","","0.548441422699587","33.692","20.383",0,10.813,"10.811","6.54","0","3.47","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2010,"","","","10","","","","","","20","73979.8747871089","0.523791980009375","33.755","20.473",0,10.755,"10.879","6.598","0","3.466","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2011,"","","","10","","","","","","20","67189.5703038311","0.547024004659851","34.254","20.613",0,11.163,"11.312","6.807","0","3.686","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2012,"","","","14","","","","","","20","71840.3266726783","0.565403520556444","34.348","20.926",0,11.096,"11.485","6.997","0","3.71","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2013,"","","","15","","","","","","21","72991.4271094416","0.563640626486617","34.653","21.755",0,10.724,"11.682","7.334","0","3.615","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2014,"","","","15","","","","","","21","67707.9535587165","0.580515463706693","33.397","22.378",0,8.747,"10.972","7.352","0","2.873","","","","","","","","","","","","","","0.809958932238193","33.1","27","17.36","77.46","3.59342915811088","","","","","",""
"CZ","CZE","Czech Republic",2015,"","","","10","15","","","","","21","","0.582832950791013","33.979","21.746",0,10.034,"11.258","7.205","0","3.325","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2016,"","","","10","15","","","","","21","","0.595785368946662","33.508","21.68",0,9.703,"11.403","7.378","0","3.302","","","","","","","","","","","","","","0.76323240589198","33.95","27","17.36","78.31","3.51882160392799","","","","","",""
"CZ","CZE","Czech Republic",2017,"","","","10","15","","","","","21","","0.616986817449799","33.382","22.019",0,9.324,"11.496","7.583","0","3.211","","","","","","","","","","","","","","","","","","","","59.7846811688548","42.4293092680283","54.4742676221534","37.1188957213269","21.6442109121061","4.28883901127965"
"CZ","CZE","Czech Republic",2018,"","","","10","15","","","","","21","76296.5356413544","0.606381456899793","32.278","21.588",0,8.739,"11.293","7.553","0","3.058","3.42026507054297","","0","100.042753313382","0","1218.46943138093","0","62.4198375374092","27","73.1081658828559","","95.5964087216759","","","","","","","","","","","","",""
"CZ","CZE","Czech Republic",2019,"","","","10","15","","","","","21","","0.606593979698184","31.968","21.688",0,8.377,"11.165","7.575","0","2.926","","","","","","","","","","","","","","","","","","","","57.9272329137643","40.5718610129378","51.9175531075408","34.563302926044","29.9937997313217","3.41014777307017"
"CZ","CZE","Czech Republic",2020,"","","","10","15","","","","","21","80365.3472980447","","","",NA,NA,"","","","","3.48887919755778","","0","100.042753313382","0","1406.45442651548","0","70.2136938508504","30","81.9886611426079","","107.283035324902","","","","","","","","","","","","",""
"DE","DEU","Germany",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1968,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1969,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1970,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1971,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1972,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1973,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1974,"","","","5.5","","","","","","11","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1975,"","","","5.5","","","","","","11","","","26.881","14.618",0,8.773,"9.229","5.018","0","3.012","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1976,"","","","5.5","","","","","","11","","0.549278509790754","26.02","14.172",0,8.326,"9.186","5.003","0","2.939","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1977,"","","","5.5","","","","","","11","","","25.116","13.729",0,7.93,"9.211","5.035","0","2.908","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1978,"","","","6","","","","","","12","","","26.301","15.042",0,7.88,"9.647","5.517","0","2.89","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1979,"","","","6.5","","","","","","13","","","27.223","16.043",0,7.539,"9.908","5.839","0","2.744","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1980,"","","","6.5","","","","","","13","","0.560615052738783","27.095","16.626",0,7.157,"9.875","6.059","0","2.608","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1981,"","","","6.5","","","","","","13","","","27.346","16.879",0,7.2,"9.81","6.055","0","2.583","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1982,"","","","6.5","","","","","","13","","","26.829","16.336",0,7.219,"9.539","5.808","0","2.567","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1983,"","","","7","","","","","","14","","","27.447","16.938",0,7.272,"9.765","6.026","0","2.587","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1984,"","","","7","","","","","","14","","0.513728565969569","27.132","16.786",0,7.089,"9.693","5.997","0","2.532","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1985,"","","","7","","","","","","14","","","25.643","15.803",0,6.777,"9.256","5.704","0","2.446","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1986,"","","","7","","","","","","14","","","25.175","15.29",0,6.636,"9.021","5.479","0","2.378","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1987,"","","","7","","","","","","14","","","25.423","15.711",0,6.464,"9.227","5.702","0","2.346","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1988,"","","","7","","","","","","14","","0.494293381917722","25.233","15.607",0,6.309,"9.073","5.612","0","2.268","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1989,"","","","7","","","","","","14","","","25.602","15.453",0,6.666,"9.276","5.599","0","2.415","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1990,"","","","7","","","","","","14","","","26.734","16.593",0,6.851,"9.304","5.775","0","2.385","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1991,"","","","7","","","","","","14","","","27.049","16.611",0,7.201,"9.433","5.793","0","2.511","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1992,"","","","7","","","","","","14","","0.61","27.09","16.61",0,7.168,"9.687","5.939","0","2.563","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1993,"","","","7","","","","","","15","","","27.989","17.653",0,7.024,"10.015","6.317","0","2.513","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1994,"","","","7","","","","","","15","","","28.88","18.203",0,7.279,"10.45","6.587","0","2.634","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1995,"","","","7","","","","","","15","","","27.981","17.437",0,7.093,"10.16","6.332","0","2.576","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1996,"","","","7","","","","","","15","","0.6","28.074","17.698",0,7.397,"10.013","6.312","0","2.638","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1997,"","","","7","","","","","","15","","","27.912","17.767",0,7.15,"9.867","6.281","0","2.527","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1998,"","","","7","","","","","","16","","","27.77","17.87",0,6.974,"9.869","6.351","0","2.478","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",1999,"","","","7","","","","","","16","","","28.403","18.37",0,7.325,"10.297","6.66","0","2.656","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2000,"","","","7","","","","","","16","","0.61","28.51","18.365",0,7.46,"10.369","6.679","0","2.713","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2001,"","","","7","","","","","","16","","","29.148","18.206",0,8.07,"10.239","6.395","0","2.835","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2002,"","","","7","","","","","","16","","","29.455","18.048",0,8.509,"10.179","6.237","0","2.941","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2003,"","","","7","","","","","","16","","","29.682","17.903",0,8.952,"10.313","6.22","0","3.11","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2004,"","","","7","","","","","","16","","","30.174","17.738",0,8.534,"10.358","6.089","0","2.929","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2005,"","","","7","","","","","","16","","0.553118409758815","30.111","17.791",0,8.276,"10.364","6.123","0","2.849","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2006,"","","","7","","","","","","16","","","29.454","17.695",0,7.875,"10.291","6.182","0","2.751","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2007,"","","","7","","","","","","19","20068.8073394495","0.551686226147868","30.298","19.27",0,7.213,"10.718","6.817","0","2.552","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2008,"","","","7","","","","","","19","","0.555434254015177","30.011","19.302",0,6.967,"10.757","6.919","0","2.497","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2009,"","","","7","","","","","","19","","0.553976984966723","30.716","19.843",0,7.099,"11.267","7.279","0","2.604","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2010,"","","","7","","","","","","19","21721.3567524843","0.547854839361149","30.501","19.814",0,6.962,"10.837","7.04","0","2.474","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2011,"","","","7","","","","","","19","20543.9753294984","0.559842662872089","30.165","19.571",0,6.826,"10.885","7.062","0","2.463","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2012,"","","","7","","","","","","19","21926.9759229976","0.555258796744905","29.384","19.229",0,6.418,"10.818","7.079","0","2.363","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2013,"","","","7","","","","","","19","22167.2320330528","0.549981091839256","28.912","18.994",0,6.22,"10.684","7.019","0","2.299","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2014,"","","","7","","","","","","19","21297.5222109729","0.553545809514176","28.626","18.874",0,6.041,"10.538","6.948","0","2.224","","","","","","","","","","","","","","1.82600563697858","32.73","21.69","15.97","70.39","6.16685456595265","","","","","",""
"DE","DEU","Germany",2015,"","","","7","","","","","","19","","0.56139192435958","28.38","18.795",0,5.794,"10.575","7.003","0","2.159","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE","DEU","Germany",2016,"","","","7","","","","","","19","","0.560202274186005","27.667","18.529",0,5.49,"10.436","6.989","0","2.071","","","","","","","","","","","","","","1.79166703539823","32.73","21.69","15.97","70.39","6.05088495575221","","","","","",""
"DE","DEU","Germany",2017,"","","","7","","","","","","19","","0.561900343042486","26.809","18.417",0,5.398,"10.132","6.96","0","2.04","","","","","","","","","","","","","","","","","","","","63.6218123613082","47.6554258066863","55.0324580870924","39.0660715324705","26.2495463928066","10.2831598381848"
"DE","DEU","Germany",2018,"","","","7","","","","","","19","22456.2808292655","0.565772232516194","26.768","18.2",0,5.112,"10.317","7.015","0","1.97","2.21348314606742","","0","152.808988764045","0","1464.04494382022","1","110.337078651685","21.69","15.7303370786517","1.47","54.4831460674157","14.76","","","","","","","","","","","",""
"DE","DEU","Germany",2019,"","","","7","","","","","","19","","0.567491940218199","26.706","18.26",0,4.943,"10.365","7.087","0","1.919","","","","","","","","","","","","","","","","","","","","61.2943882160991","45.3280016614773","52.326870277156","36.3604882694139","25.0373150051786","9.07092845055679"
"DE","DEU","Germany",2020,"","","","5","","","","","","16","29842.5668948267","","","",NA,NA,"","","","","2.21348314606742","","0","152.808988764045","0","1464.04494382022","1","110.337078651685","21.69","15.7303370786517","1.47","54.4831460674157","14.76","","","","","","","","","","","",""
"DK","DNK","Denmark",1967,"","","","0","","","","","","10","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1968,"","","","0","","","","","","12.5","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1969,"","","","0","","","","","","12.5","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1970,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1971,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1972,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1973,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1974,"","","","0","","","","","","15","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1975,"","","","0","","","","","","15","","","34.671","17.521",0,13.812,"12.754","6.445","0","5.081","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1976,"","","","0","","","","","","15","","0.63432571741345","36.011","17.984",0,14.368,"13.603","6.793","0","5.427","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1977,"","","","0","","","","","","18","","","38.029","19.451",0,14.546,"14.536","7.435","0","5.56","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1978,"","","","0","","","","","","20.25","","","38.794","21.535",0,13.69,"15.285","8.485","0","5.394","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1979,"","","","0","","","","","","20.25","","","39.458","22.64",0,13.518,"15.959","9.157","0","5.467","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1980,"","","","0","","","","","","22","","0.604630134589147","38.133","22.678",0,12.307,"15.694","9.334","0","5.065","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1981,"","","","0","","","","","","22","","","38.177","23.381",0,11.854,"15.537","9.516","0","4.824","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1982,"","","","0","","","","","","22","","","37.838","23.05",0,11.953,"14.955","9.11","0","4.724","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1983,"","","","0","","","","","","22","","","36.95","21.839",0,12.489,"15.208","8.988","0","5.14","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1984,"","","","0","","","","","","22","","0.601340215746281","36.033","21.206",0,12.337,"15.24","8.969","0","5.218","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1985,"","","","0","","","","","","22","","","35.126","20.741",0,12.028,"15.31","9.04","0","5.243","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1986,"","","","0","","","","","","22","","","36.102","20",0,13.827,"16.537","9.161","0","6.334","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1987,"","","","0","","","","","","22","","","34.666","19.481",0,12.97,"16.103","9.049","0","6.025","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1988,"","","","0","","","","","","22","","0.599010396965927","34.683","18.701",0,11.361,"16.275","8.775","0","5.331","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1989,"","","","0","","","","","","22","","","33.754","18.635",0,10.336,"15.441","8.525","0","4.728","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1990,"","","","0","","","","","","22","","","33.822","18.814",0,10.001,"15.016","8.353","0","4.44","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1991,"","","","0","","","","","","22","","","34.008","18.775",0,9.944,"14.888","8.219","0","4.353","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1992,"","","","0","","","","","","25","","0.56","33.085","20.481",0,9.678,"14.602","9.04","0","4.271","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1993,"","","","0","","","","","","25","","","32.411","20.141",0,9.463,"14.735","9.156","0","4.302","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1994,"","","","0","","","","","","25","","","32.846","19.96",0,10.211,"15.283","9.287","0","4.751","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1995,"","","","0","","","","","","25","","","32.7","19.419",0,10.692,"15.205","9.029","0","4.972","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1996,"","","","0","","","","","","25","","0.57","33.367","19.794",0,10.983,"15.587","9.247","0","5.13","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1997,"","","","0","","","","","","25","","","33.465","19.931",0,10.898,"15.637","9.313","0","5.092","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1998,"","","","0","","","","","","25","","","34.633","19.828",0,12.162,"16.381","9.378","0","5.752","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",1999,"","","","0","","","","","","25","","","34.255","19.567",0,11.887,"16.4","9.368","0","5.691","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2000,"","","","0","","","","","","25","","0.59","33.423","19.518",0,11.039,"15.667","9.149","0","5.175","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2001,"","","","0","","","","","","25","","","34.023","19.947",0,11.129,"15.623","9.159","0","5.11","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2002,"","","","0","","","","","","25","","","34.799","20.227",0,11.527,"15.8","9.184","0","5.234","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2003,"","","","0","","","","","","25","","","34.259","20.212",0,10.995,"15.616","9.213","0","5.012","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2004,"","","","0","","","","","","25","","","34.08","20.092",0,10.93,"15.811","9.321","0","5.071","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2005,"","","","0","","","","","","25","","0.620062909742624","33.512","20.211",0,10.299,"16.087","9.702","0","4.944","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2006,"","","","0","","","","","","25","","","34.437","21.25",0,10.142,"16","9.873","0","4.712","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2007,"","","","0","","","","","","25","5827.50582750583","0.646896071690009","35.29","21.537",0,10.219,"16.383","9.999","0","4.744","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2008,"","","","0","","","","","","25","","0.611480357220723","34.281","21.473",0,9.283,"15.346","9.612","0","4.156","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2009,"","","","0","","","","","","25","","0.579970208959739","33.873","21.521",0,8.829,"15.23","9.677","0","3.97","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2010,"","","","0","","","","","","25","6283.24136513363","0.57470858538317","33.608","21.046",0,9.081,"15.042","9.419","0","4.064","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2011,"","","","0","","","","","","25","5761.9478734408","0.584266521835758","33.746","21.191",0,9.055,"15.116","9.492","0","4.056","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2012,"","","","0","","","","","","25","6398.52767851064","0.586333387440689","33.291","20.931",0,9.081,"15.151","9.526","0","4.133","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2013,"","","","0","","","","","","25","6462.89827108428","0.569043551710394","32.34","20.003",0,9.032,"14.84","9.179","0","4.144","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2014,"","","","0","","","","","","25","5879.07638734969","0.574223946071935","30.04","18.869",0,8.1,"14.579","9.157","0","3.931","","","","","","","","","","","","","","1.68256852945631","53.75","1","20","74.75","6.66363774042102","","","","","",""
"DK","DNK","Denmark",2015,"","","","0","","","","","","25","","0.576585775799131","31.616","19.854",0,8.491,"14.561","9.144","0","3.911","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK","DNK","Denmark",2016,"","","","0","","","","","","25","","0.599510528401581","32.341","20.497",0,8.534,"14.713","9.325","0","3.883","","","","","","","","","","","","","","1.65032679738562","53.75","1","20","74.75","6.5359477124183","","","","","",""
"DK","DNK","Denmark",2017,"","","","0","","","","","","25","","0.612863844528219","31.985","20.676",0,8.075,"14.665","9.48","0","3.702","","","","","","","","","","","","","","","","","","","","60.7359787186876","40.7359787186877","52.9164477141356","32.9164477141356","47.2681704260652","27.2681704260652"
"DK","DNK","Denmark",2018,"","","","0","","","","","","25","6907.63633670914","0.618343402190089","32.933","21.497",0,8.025,"14.607","9.535","0","3.559","8.48787878787879","0","175.909090909091","226.666666666667","80.9090909090909","2272.72727272727","0","179.166666666667","1","75.7575757575758","10","119.469696969697","0","","","","","","","","","","","",""
"DK","DNK","Denmark",2019,"","","","0","","","","","","25","","0.61537353972322","30.472","20.303",0,7.055,"14.12","9.408","0","3.269","","","","","","","","","","","","","","","","","","","","59.3174348592012","39.3174348592012","51.1406146849556","31.1401256754444","49.6907216494845","29.6907216494845"
"DK","DNK","Denmark",2020,"","","","0","","","","","","25","7497.8840971078","","","",NA,NA,"","","","","7.30734632683658","0","168.815592203898","219.04047976012","77.6611694152923","2248.87556221889","0","260.554722638681","1","74.9625187406297","10","202.533733133433","0","","","","","","","","","","","",""
"EE","EST","Estonia",1967,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1968,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1969,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1970,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1971,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1972,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1973,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1974,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1975,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1976,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1977,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1978,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1979,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1980,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1981,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1982,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1983,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1984,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1985,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1986,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1987,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1988,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1989,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1990,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1991,"","","","","","","","","","","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1992,"","","","0","","","","","","10","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1993,"","","","0","","","","","","18","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1994,"","","","0","","","","","","18","","","","",NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1995,"","","","0","","","","","","18","","","35.006","26.574",0.016,7.517,"12.266","9.311","0.006","2.634","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE","EST","Estonia",1996,"","","","0","","","","","","18","","0.72","38.008","27.387",0.025,9.407,"12.871","9.274","0.008","3.186","","","","","","","","","","","","","","","","","","","","","","","","",""
